SEQPLT18	YEAR	PSTATABB	PNAME	ORISPL	UTLSRVNM	LAT	LON	PLPRMFL	PLFUELCT	PLNGENAN	PLCO2AN	PLCO2EQA	PLC2ERTA	PLCO2CRT	UNCO2	BIOCO2	CHPCO2	PLGENACL	PLGENAOL	PLGENAGS	PLGENANC	PLGENAHY	PLGENABM	PLGENAWI	PLGENASO	PLGENAGT	PLGENAOF	PLGENAOP	PLGENATN	PLGENATR	PLGENATH
146	2018	AK	Utility Plants Section	50308	Doyon Utilities - Ft. Wainwright	64.825601	-147.648627	SUB	COAL	90177	59651	60113	1333	1323	363502		303851	90177	0	0	0	0	0	0	0	0	0	0	90177	0	0
147	2018	AK	Valdez	6306	Copper Valley Elec Assn, Inc	61.1303	-146.3647	DFO	OIL	888	1100	1103	2485	2476	1100			0	888	0	0	0	0	0	0	0	0	0	888	0	0
148	2018	AK	Valdez Cogen	7841	Copper Valley Elec Assn, Inc	61.0839	-146.2529	WO	OIL	16993	12250	12574	1480	1442	17559		5309	0	16993	0	0	0	0	0	0	0	0	0	16993	0	0
149	2018	AK	Viking	56147	Alaska Power and Telephone Co	55.540708	-133.102344	DFO	OIL	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0
150	2018	AK	Westward Seafoods	54305	Westward Seafoods Inc	53.858508	-166.55288	DFO	OIL	11797	4733	4750	805	802	8694		3961	0	11797	0	0	0	0	0	0	0	0	0	11797	0	0
151	2018	AK	Whitman	58977	Ketchikan Public Utilities	55.328056	-131.530833	WAT	HYDRO	6998								0	0	0	0	6998	0	0	0	0	0	0	0	6998	0
152	2018	AK	Wrangell	95	City of Wrangell - (AK)	56.460976	-132.379439	DFO	OIL	520	434	436	1675	1669	434			0	520	0	0	0	0	0	0	0	0	0	520	0	0
153	2018	AK	Yakutat	6637	Alaska Village Elec Coop, Inc	59.544553	-139.724306	DFO	OIL	5711	4321	4336	1518	1513	4321		0	0	5711	0	0	0	0	0	0	0	0	0	5711	0	0
154	2018	AL	ABC Coke	56076	Drummond Company, Inc.	33.582793	-86.779866	COG	COAL	5290	1551	1553	587	586	77401		75850	0	0	486	0	0	0	0	0	0	4804	0	5290	0	0
155	2018	AL	Alabama Pine Pulp	54429	Alabama River Cellulose LLC	31.5825	-87.4889	BLQ	BIOMASS	413080	8110	10436	51	39	1405783	1369679	27993	0	235	19718	0	0	393127	0	0	0	0	0	19953	393127	393127
156	2018	AL	Alabama River Pulp	10216	Alabama River Cellulose LLC	31.5825	-87.4889	BLQ	BIOMASS	308063	10837	12986	84	70	1489087	1412514	65736	0	120	27886	0	0	280057	0	0	0	0	0	28007	280057	280057
157	2018	AL	Albertville	7924	Albertville Municipal Utilities Board	34.363389	-86.223889	DFO	OIL	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0
158	2018	AL	AMEA Sylacauga Plant	56018	Alabama Municipal Elec Authority	33.1661	-86.2825	NG	GAS	34570	22763	22787	1318	1317	22763			0	0	34570	0	0	0	0	0	0	0	0	34570	0	0
159	2018	AL	ANAD Solar Array	60680	Alabama Power Co	33.626728	-85.969481	SUN	SOLAR	17168								0	0	0	0	0	0	0	17168	0	0	0	0	17168	17168
160	2018	AL	APC1	7708	Alabama Power Co			NG	GAS																						
161	2018	AL	APC2	7876	Alabama Power Co			NG	GAS																						
162	2018	AL	APC3	7877	Alabama Power Co			NG	GAS																						
163	2018	AL	Bankhead Dam	2	Alabama Power Co	33.458665	-87.356823	WAT	HYDRO	-392			0					0	0	0	0	-392	0	0	0	0	0	0	0	-392	0
164	2018	AL	Barry	3	Alabama Power Co	31.0069	-88.0103	BIT	COAL	10464916	8026101	8059603	1540	1534	8026101			3634297	0	6830619	0	0	0	0	0	0	0	0	10464916	0	0
165	2018	AL	Bartletts Ferry	702	Georgia Power Co	32.661976	-85.091552	WAT	HYDRO	492524								0	0	0	0	492524	0	0	0	0	0	0	0	492524	0
166	2018	AL	Bellefonte	6150	Tennessee Valley Authority	34.7092	-85.9278	DFO	OIL																						
167	2018	AL	Boise Cascade Pulp & Paper Mill	55044	Boise White Paper LLC	31.4894	-87.8989	BLQ	BIOMASS	122336	15245	15599	255	249	808070	613334	179491	0	144	45664	0	0	76527	0	0	0	0	0	45808	76527	76527
168	2018	AL	Browns Ferry	46	Tennessee Valley Authority	34.7042	-87.1189	NUC	NUCLEAR	25397781								0	0	0	25397781	0	0	0	0	0	0	0	25397781	0	0
169	2018	AL	Calhoun Energy Center	55409	Calhoun Power Co LLC	33.5883	-85.9731	NG	GAS	196584	139242	139460	1419	1417	139242			0	28596	167988	0	0	0	0	0	0	0	0	196584	0	0
170	2018	AL	Charles R Lowman	56	PowerSouth Energy Cooperative	31.488019	-87.910747	BIT	COAL	1256642	1464650	1476882	2351	2331	1464650			1245578	11064	0	0	0	0	0	0	0	0	0	1256642	0	0
171	2018	AL	Colbert	47	Tennessee Valley Authority	34.7439	-87.8486	NG	GAS	68000	59659	59713	1756	1755	59659			0	0	68000	0	0	0	0	0	0	0	0	68000	0	0
172	2018	AL	Crestwood Dothan	54985	Crestwood Corp	31.262356	-85.402737	DFO	OIL	773	748	750	1941	1935	748		0	0	773	0	0	0	0	0	0	0	0	0	773	0	0
173	2018	AL	Cumblerland Land Holdings, LLC	61924	Cumberland Land Holdings, LLC	34.94974	-86.868053	SUN	SOLAR	76								0	0	0	0	0	0	0	76	0	0	0	0	76	76
174	2018	AL	Decatur Energy Center	55292	Decatur Energy Center LLC	34.6292	-87.0214	NG	GAS	2702900	1206017	1207289	893	892	1206017		0	0	0	2702900	0	0	0	0	0	0	0	0	2702900	0	0
175	2018	AL	Decatur-Morgan Co LFG Recovery Project	58061	EDL Inc	34.623611	-87.101111	LFG	BIOMASS	12556	0	0	0	0	8306	8306		0	0	0	0	0	12556	0	0	0	0	0	0	12556	12556
176	2018	AL	District 100 Transco Gas Pipe Line	54743	Transcontinental Gas PL Corp	32.668889	-86.72	WH	OTHF																						
177	2018	AL	E B Harris Generating Plant	7897	Southern Power Co	32.381352	-86.574366	NG	GAS	5865446	2422338	2424829	827	826	2422338			0	0	5865446	0	0	0	0	0	0	0	0	5865446	0	0
178	2018	AL	E C Gaston	26	Alabama Power Co	33.244211	-86.458056	BIT	COAL	6087254	5670113	5696477	1872	1863	5670113			2851865	176	3235213	0	0	0	0	0	0	0	0	6087254	0	0
179	2018	AL	ExxonMobil Mobile Bay Onshore	54550	Exxon Mobil Production Co	30.43203	-88.18241	NG	GAS	88024	27046	27074	615	615	65618		38572	0	0	88024	0	0	0	0	0	0	0	0	88024	0	0
180	2018	AL	Fort Rucker Solar Array	60679	Alabama Power Co	31.331148	-85.73019	SUN	SOLAR	13376								0	0	0	0	0	0	0	13376	0	0	0	0	13376	13376
181	2018	AL	Gadsden	7	Alabama Power Co	34.0128	-85.9708	NG	GAS	188877	145370	145485	1541	1539	197922		52552	0	0	188877	0	0	0	0	0	0	0	0	188877	0	0
182	2018	AL	Gantt	53	PowerSouth Energy Cooperative	31.4033	-86.479469	WAT	HYDRO	904								0	0	0	0	904	0	0	0	0	0	0	0	904	0
183	2018	AL	Georgia-Pacific Brewton Mill	54789	Georgia-Pacific Brewton LLC	31.077	-87.1116	BLQ	BIOMASS	455306	73618	74713	328	323	1235075	818642	342814	0	0	223712	0	0	231594	0	0	0	0	0	223712	231594	231594
184	2018	AL	Georgia-Pacific Consr Prods LP-Naheola	10699	Georgia-Pacific Consr Prods LP-Naheola	32.2268	-88.0252	BLQ	BIOMASS	293050	55936	57044	389	382	1684791	1114859	513996	43776	2559	79788	0	0	166926	0	0	0	0	0	126124	166926	166926
185	2018	AL	Goat Rock	707	Georgia Power Co	32.60965	-85.0805	WAT	HYDRO	175597								0	0	0	0	175597	0	0	0	0	0	0	0	175597	0
186	2018	AL	Gorgas	8	Alabama Power Co	33.644344	-87.196486	BIT	COAL	5497888	6223753	6268028	2280	2264	6223753			5490646	7242	0	0	0	0	0	0	0	0	0	5497888	0	0
187	2018	AL	Greene County	10	Alabama Power Co	32.6017	-87.7811	NG	GAS	1173091	766562	767374	1308	1307	766562			0	10826	1162265	0	0	0	0	0	0	0	0	1173091	0	0
188	2018	AL	Guntersville	48	Tennessee Valley Authority	34.421272	-86.393931	WAT	HYDRO	733655								0	0	0	0	733655	0	0	0	0	0	0	0	733655	0
189	2018	AL	H Neely Henry Dam	11	Alabama Power Co	33.7845	-86.0524	WAT	HYDRO	252836								0	0	0	0	252836	0	0	0	0	0	0	0	252836	0
190	2018	AL	Harris Dam	6188	Alabama Power Co	33.258281	-85.616047	WAT	HYDRO	167486								0	0	0	0	167486	0	0	0	0	0	0	0	167486	0
191	2018	AL	Hillabee Energy Center	55411	CER Generation LLC	33.000669	-85.903278	NG	GAS	4376115	1852243	1854096	847	847	1852243			0	0	4376115	0	0	0	0	0	0	0	0	4376115	0	0
192	2018	AL	Hog Bayou Energy Center	55241	Mobile Energy LLC	30.7478	-88.0575	NG	GAS	1137089	508556	509074	895	894	508556		0	0	0	1137089	0	0	0	0	0	0	0	0	1137089	0	0
193	2018	AL	Holt Dam	12	Alabama Power Co	33.2553	-87.4495	WAT	HYDRO	168817								0	0	0	0	168817	0	0	0	0	0	0	0	168817	0
194	2018	AL	International Paper Pine Hill Mill	54752	International Paper Co.	31.9698	-87.4806	BLQ	BIOMASS	475378	17384	21125	89	73	1591658	1494847	79426	76	1213	47966	0	0	426123	0	0	0	0	0	49255	426123	426123
195	2018	AL	International Paper-Prattville Mill	52140	International Paper Co	32.4187	-86.4718	BLQ	BIOMASS	559028	24757	27501	98	89	1780807	1627171	128879	0	2331	121248	0	0	435448	0	0	0	0	0	123580	435448	435448
196	2018	AL	International Paper-Riverdale Mill	54096	International Paper Co-Riverdl	32.426016	-86.870912	NG	GAS	605207	135672	137302	454	448	1493459	922878	434908	0	0	373689	0	0	231518	0	0	0	0	0	373689	231518	231518
197	2018	AL	James H Miller Jr	6002	Alabama Power Co	33.6319	-87.0597	SUB	COAL	18325184	20155731	20303171	2216	2200	20155731			18000241	0	324943	0	0	0	0	0	0	0	0	18325184	0	0
198	2018	AL	Jones Bluff	6131	USCE-Mobile District	32.324242	-86.784319	WAT	HYDRO	286413								0	0	0	0	286413	0	0	0	0	0	0	0	286413	0
199	2018	AL	Jordan Dam	13	Alabama Power Co	32.6189	-86.2548	WAT	HYDRO	435727								0	0	0	0	435727	0	0	0	0	0	0	0	435727	0
200	2018	AL	Joseph M Farley	6001	Alabama Power Co	31.2231	-85.1116	NUC	NUCLEAR	14065046								0	0	0	14065046	0	0	0	0	0	0	0	14065046	0	0
201	2018	AL	Kimberly Clark Mobile - CHP Plant	62449	Kimberly Clark - Mobile Alabama	30.737741	-88.04977	NG	GAS																						
202	2018	AL	LaFayette Solar Farm	60583	AL Solar A, LLC	32.876313	-85.38821	SUN	SOLAR	160946								0	0	0	0	0	0	0	160946	0	0	0	0	160946	160946
203	2018	AL	Langdale	711	Georgia Power Co	32.813836	-85.167786	WAT	HYDRO	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0
204	2018	AL	Lay Dam	15	Alabama Power Co	32.9633	-86.5187	WAT	HYDRO	685072								0	0	0	0	685072	0	0	0	0	0	0	0	685072	0
205	2018	AL	Lewis Smith Dam	18	Alabama Power Co	33.9406	-87.1077	WAT	HYDRO	237885								0	0	0	0	237885	0	0	0	0	0	0	0	237885	0
206	2018	AL	Logan Martin Dam	14	Alabama Power Co	33.425878	-86.337547	WAT	HYDRO	445383								0	0	0	0	445383	0	0	0	0	0	0	0	445383	0
207	2018	AL	Martin Dam	16	Alabama Power Co	32.680394	-85.911442	WAT	HYDRO	348530								0	0	0	0	348530	0	0	0	0	0	0	0	348530	0
208	2018	AL	McIntosh (7063)	7063	PowerSouth Energy Cooperative	31.2546	-88.0299	NG	GAS	432523	276466	276760	1280	1278	276466			0	0	432523	0	0	0	0	0	0	0	0	432523	0	0
209	2018	AL	McWilliams	533	PowerSouth Energy Cooperative	31.400255	-86.476449	NG	GAS	3957129	1723738	1725532	872	871	1723738			0	51	3957078	0	0	0	0	0	0	0	0	3957129	0	0
210	2018	AL	Millers Ferry	38	USCE-Mobile District	32.100881	-87.399767	WAT	HYDRO	287505								0	0	0	0	287505	0	0	0	0	0	0	0	287505	0
211	2018	AL	Mitchell Dam	17	Alabama Power Co	32.806025	-86.444892	WAT	HYDRO	543305								0	0	0	0	543305	0	0	0	0	0	0	0	543305	0
212	2018	AL	Mobile Energy Services LLC	50407	DTE Energy Services	30.736487	-88.051643	NG	GAS	331450	83155	85803	518	502	525433	307299	134979	0	0	188964	0	0	142486	0	0	0	0	0	188964	142486	142486
213	2018	AL	Morgan Energy Center	55293	Morgan Energy Center LLC	34.6397	-87.0639	NG	GAS	4532851	1780082	1781958	786	785	2048205		268123	0	0	4532851	0	0	0	0	0	0	0	0	4532851	0	0
214	2018	AL	Muscle Shoals	62462	First Solar Project Development	34.76973	-87.90454	SUN	SOLAR																						
215	2018	AL	Pinckard Solar	62787	E ON Climate Renewables N America LLC	31.297	-85.536	SUN	SOLAR																						
216	2018	AL	Plant H. Allen Franklin	7710	Southern Power Co	32.6078	-85.0975	NG	GAS	12248562	5019107	5024305	820	820	5019107			0	0	12248562	0	0	0	0	0	0	0	0	12248562	0	0
217	2018	AL	Point A	55	PowerSouth Energy Cooperative	31.361146	-86.518307	WAT	HYDRO	13880								0	0	0	0	13880	0	0	0	0	0	0	0	13880	0
218	2018	AL	Redstone Arsenal	61901	Redstone Solar I, LLC	34.610987	-86.611551	SUN	SOLAR	17621				0				0	0	0	0	0	0	0	17670	0	0	-49	-49	17670	17670
219	2018	AL	River Bend Solar, LLC	60058	River Bend Solar, LLC	34.831511	-87.842204	SUN	SOLAR	148016								0	0	0	0	0	0	0	148016	0	0	0	0	148016	148016
220	2018	AL	Rock-Tenn Mill	54763	WestRock Mill Company, LLC	32.4541	-87.9759	BLQ	BIOMASS	292061	2439	4377	30	17	1408643	1389276	16928	0	373	6814	0	0	284874	0	0	0	0	0	7187	284874	284874
221	2018	AL	SABIC Innovative Plastics - Burkville	7698	Alabama Power Co	32.310226	-86.52542	NG	GAS	571146	154728	154902	542	542	380733		226005	0	0	571146	0	0	0	0	0	0	0	0	571146	0	0
222	2018	AL	Sand Valley Power Station	59710	EDL Inc	34.343875	-85.866103	LFG	BIOMASS	25116	0	0	0	0	17843	17843		0	0	0	0	0	25116	0	0	0	0	0	0	25116	25116
223	2018	AL	Sloss Industries Corp	50359	ERP Compliant Coke, LLC	33.568164	-86.79873	COG	COAL	0	0	0			100665		100665	0	0	0	0	0	0	0	0	0	0	0	0	0	0
224	2018	AL	Tenaska Central Alabama Gen Station	55440	Tenaska Alabama B LP	32.6497	-86.74	NG	GAS	4116919	1948660	1950488	948	947	1948660			0	0	4116919	0	0	0	0	0	0	0	0	4116919	0	0
225	2018	AL	Tenaska Lindsay Hill Generating Station	55271	Tenaska Alabama Partners LP	32.6514	-86.7386	NG	GAS	1882859	832354	833201	885	884	832354			0	0	1882859	0	0	0	0	0	0	0	0	1882859	0	0
226	2018	AL	Theodore Cogeneration	7721	Alabama Power Co	30.525445	-88.128477	NG	GAS	1325015	487998	488390	737	737	702230		214232	0	0	1325015	0	0	0	0	0	0	0	0	1325015	0	0
227	2018	AL	Thurlow Dam	19	Alabama Power Co	32.535436	-85.887614	WAT	HYDRO	209097								0	0	0	0	209097	0	0	0	0	0	0	0	209097	0
228	2018	AL	Tom Bevill Lock and Dam Hydroelectric	61749	Energy Resources USA, Inc.	33.210892	-88.289611	WAT	HYDRO																						
229	2018	AL	U S Alliance Coosa Pines	54216	Bowater Newport Coosa Pines Op	33.328107	-86.356825	BLQ	BIOMASS	153395	13771	14264	186	180	935819	778286	143762	0	0	42280	0	0	111115	0	0	0	0	0	42280	111115	111115
230	2018	AL	Walter Bouldin Dam	4	Alabama Power Co	32.583889	-86.283056	WAT	HYDRO	687921								0	0	0	0	687921	0	0	0	0	0	0	0	687921	0
231	2018	AL	Walton Discover Power Facility	55138	Walton Discover LLC	32.54098	-85.038879	NG	GAS	14624	10755	10766	1472	1471	10755			0	0	14624	0	0	0	0	0	0	0	0	14624	0	0
232	2018	AL	Washington County Cogen (Olin)	7697	Alabama Power Co	31.2504	-88.0156	NG	GAS	809934	316700	316941	783	782	523790		207090	0	0	809934	0	0	0	0	0	0	0	0	809934	0	0
233	2018	AL	Weiss Dam	20	Alabama Power Co	34.172142	-85.753806	WAT	HYDRO	280944								0	0	0	0	280944	0	0	0	0	0	0	0	280944	0
234	2018	AL	Westervelt Moundville Cogen	57467	The Westervelt Co	32.960714	-87.655419	WDS	BIOMASS	37819	0	492	26	0	139657	139657	0	0	0	0	0	0	37819	0	0	0	0	0	0	37819	37819
235	2018	AL	WestRock Coated Board	54802	Mead Coated Board Inc	32.1761	-85.0272	NG	GAS	796130	167496	173011	435	421	3255334	2299286	788552	0	0	205037	0	0	591093	0	0	0	0	0	205037	591093	591093
236	2018	AL	Wheeler Dam	49	Tennessee Valley Authority	34.8069	-87.3819	WAT	HYDRO	1623825								0	0	0	0	1623825	0	0	0	0	0	0	0	1623825	0
237	2018	AL	Widows Creek	50	Tennessee Valley Authority	34.883022	-85.755253	BIT	COAL																						
238	2018	AL	Wilson Dam	6440	Tennessee Valley Authority	34.79782	-87.62537	WAT	HYDRO	2923233								0	0	0	0	2923233	0	0	0	0	0	0	0	2923233	0
239	2018	AL	Yates Dam	21	Alabama Power Co	32.5743	-85.8901	WAT	HYDRO	142992								0	0	0	0	142992	0	0	0	0	0	0	0	142992	0
240	2018	AL	Yellowhammer Gas Plant	54730	W&T Offshore Inc	30.403538	-88.12833	NG	GAS	17911	17825	17844	1993	1990	17825		0	0	0	17911	0	0	0	0	0	0	0	0	17911	0	0
241	2018	AR	Archer Daniels Midland Little Rock	54311	Archer Daniels Midland Co	34.7	-92.199722	NG	GAS																						
242	2018	AR	Arkansas Nuclear One	8055	Entergy Arkansas LLC	35.311	-93.2351	NUC	NUCLEAR	12720818								0	0	0	12720818	0	0	0	0	0	0	0	12720818	0	0
243	2018	AR	Ashdown	54104	Domtar Industries Inc	33.6417	-94.1083	BLQ	BIOMASS	655298	51349	54659	167	157	2551660	2200936	299375	45505	0	71072	0	0	533633	0	0	0	5087	0	121665	533633	533633
244	2018	AR	Beaver Dam	182	USCE-Little Rock District	36.421507	-93.847373	WAT	HYDRO	119380								0	0	0	0	119380	0	0	0	0	0	0	0	119380	0
245	2018	AR	Blakely Mountain	197	USCE -Vickburg District	34.570984	-93.194425	WAT	HYDRO	182961								0	0	0	0	182961	0	0	0	0	0	0	0	182961	0
246	2018	AR	Bull Shoals	198	USCE-Little Rock District	36.3635	-92.5763	WAT	HYDRO	622630								0	0	0	0	622630	0	0	0	0	0	0	0	622630	0
247	2018	AR	Carl Bailey	202	Arkansas Electric Coop Corp	35.260102	-91.363426	NG	GAS	14199	11454	11465	1615	1613	11454			0	0	14199	0	0	0	0	0	0	0	0	14199	0	0
248	2018	AR	Carpenter	166	Entergy Arkansas LLC	34.4425	-93.0262	WAT	HYDRO	124077								0	0	0	0	124077	0	0	0	0	0	0	0	124077	0
249	2018	AR	Cecil Lynch	167	Entergy Arkansas LLC	34.7535	-92.1987																								
250	2018	AR	City Water & Light - City of Jonesboro	56505	City Water and Light Plant	35.848561	-90.725377	NG	GAS	49980	28244	28281	1132	1130	28244			0	7	49973	0	0	0	0	0	0	0	0	49980	0	0
251	2018	AR	Clearwater Paper APP CB	50638	Clearwater Paper Corporation	33.7061	-91.2371	BLQ	BIOMASS	114545	11297	11674	204	197	779526	640220	128009	0	0	32668	0	0	81877	0	0	0	0	0	32668	81877	81877
252	2018	AR	Columbia Flooring Melbourne	56182	Unilin Flooring NC LLC-Columbia Flooring	36.060514	-91.919802	WDS	BIOMASS	5631	0	75	27	0	21700	21700	0	0	0	0	0	0	5631	0	0	0	0	0	0	5631	5631
253	2018	AR	Dam 2	7246	Arkansas Electric Coop Corp	33.986501	-91.315788	WAT	HYDRO	289523								0	0	0	0	289523	0	0	0	0	0	0	0	289523	0
254	2018	AR	Dardanelle	199	USCE-Little Rock District	35.2503	-93.1686	WAT	HYDRO	629375								0	0	0	0	629375	0	0	0	0	0	0	0	629375	0
255	2018	AR	Degray	187	USCE -Vickburg District	34.211913	-93.110963	WAT	HYDRO	77354								0	0	0	0	77354	0	0	0	0	0	0	0	77354	0
256	2018	AR	Dell Power Plant	55340	Associated Electric Coop, Inc	35.8619	-90.0253	NG	GAS	2028650	946204	947119	934	933	946204			0	0	2028650	0	0	0	0	0	0	0	0	2028650	0	0
257	2018	AR	Elkins Generating Center	56489	Arkansas Electric Coop Corp	35.9714	-94.0014	NG	GAS	5359	3703	3707	1384	1382	3703			0	0	5359	0	0	0	0	0	0	0	0	5359	0	0
258	2018	AR	Ellis Hydro	7040	Arkansas Electric Coop Corp	35.351361	-94.294349	WAT	HYDRO	117406								0	0	0	0	117406	0	0	0	0	0	0	0	117406	0
259	2018	AR	FECC Solar Benton	61839	Today's Power, Inc.	34.638429	-92.578347	SUN	SOLAR	1540								0	0	0	0	0	0	0	1540	0	0	0	0	1540	1540
260	2018	AR	Flint Creek Power Plant	6138	Southwestern Electric Power Co	36.2561	-94.5241	SUB	COAL	2669748	2954113	2977557	2231	2213	2954113			2663090	6658	0	0	0	0	0	0	0	0	0	2669748	0	0
261	2018	AR	Fourche Creek Wastewater	10050	Little Rock Wastewater Utility	34.6968	-92.165	OBG	BIOMASS	5690	34	36	13	12	3840	3765	41	0	0	114	0	0	5576	0	0	0	0	0	114	5576	5576
262	2018	AR	Fulton	7825	Arkansas Electric Coop Corp	33.6094	-93.7924	NG	GAS	103733	63487	63554	1225	1224	63487			0	0	103733	0	0	0	0	0	0	0	0	103733	0	0
263	2018	AR	Genova Arkansas I LLC	55869	Southwestern Electric Power Co	36.186111	-94.284166	NG	GAS																						
264	2018	AR	Georgia-Pacific Crossett LLC	10606	Georgia-Pacific LLC	33.1421	-91.975	BLQ	BIOMASS	472681	55558	57671	244	235	1733927	1336338	342032	0	3073	163203	0	0	306405	0	0	0	0	0	166276	306405	306405
265	2018	AR	Greers Ferry Lake	188	USCE-Little Rock District	35.5207	-91.9953	WAT	HYDRO	200955								0	0	0	0	200955	0	0	0	0	0	0	0	200955	0
266	2018	AR	Hamilton Moses	168	Entergy Arkansas LLC	34.9806	-90.8722	NG	GAS																						
267	2018	AR	Harry D. Mattison Power Plant	56328	Southwestern Electric Power Co	36.1855	-94.2841	NG	GAS	48955	36026	36061	1473	1472	36026			0	0	48955	0	0	0	0	0	0	0	0	48955	0	0
268	2018	AR	Harvey Couch	169	Entergy Arkansas LLC	33.3592	-93.4649	NG	GAS																						
269	2018	AR	Hot Spring Energy Facility	55418	Entergy Arkansas LLC	34.29759	-92.868344	NG	GAS	3433630	1448245	1449763	844	844	1448245			0	0	3433630	0	0	0	0	0	0	0	0	3433630	0	0
270	2018	AR	Independence	6641	Entergy Arkansas LLC	35.678442	-91.408761	SUB	COAL	9683174	10586634	10669219	2204	2187	10586634			9676312	6862	0	0	0	0	0	0	0	0	0	9683174	0	0
271	2018	AR	John W. Turk Jr. Power Plant	56564	Southwestern Electric Power Co	33.649722	-93.811944	SUB	COAL	4187980	4155577	4186996	2000	1985	4155577			4175510	0	12470	0	0	0	0	0	0	0	0	4187980	0	0
272	2018	AR	Lake Catherine	170	Entergy Arkansas LLC	34.4341	-92.9049	NG	GAS	289084	209557	209768	1451	1450	209557			0	0	289084	0	0	0	0	0	0	0	0	289084	0	0
273	2018	AR	Lee Creek Water Treatment Facility	54283	Fort Smith City of	35.484488	-94.392858	WAT	HYDRO	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0
274	2018	AR	Mabelvale	171	Entergy Arkansas LLC	34.635997	-92.409602	NG	GAS																						
275	2018	AR	Magnet Cove Generating Station	55714	Arkansas Electric Coop Corp	34.4297	-92.8317	NG	GAS	1834885	770816	771587	841	840	770816			0	0	1834885	0	0	0	0	0	0	0	0	1834885	0	0
276	2018	AR	McClellan	203	Arkansas Electric Coop Corp	33.5648	-92.7917	NG	GAS	61046	46335	46380	1520	1518	46335			0	0	61046	0	0	0	0	0	0	0	0	61046	0	0
277	2018	AR	Municipal Light	193	City of Piggott - (AR)	36.3858	-90.1867	DFO	OIL	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0
278	2018	AR	Murray	7166	City of North Little Rock - (AR)	34.7956	-92.3569	WAT	HYDRO	39862								0	0	0	0	39862	0	0	0	0	0	0	0	39862	0
279	2018	AR	Narrows (AR)	195	USCE -Vickburg District	34.148427	-93.715168	WAT	HYDRO	20641								0	0	0	0	20641	0	0	0	0	0	0	0	20641	0
280	2018	AR	Noland Wastewater Treatment Plant	62682	Today's Power, Inc.	36.082301	-94.067149																								
281	2018	AR	Norfork	196	USCE-Little Rock District	36.2491	-92.2401	WAT	HYDRO	159631								0	0	0	0	159631	0	0	0	0	0	0	0	159631	0
282	2018	AR	Osceola (AR)	172	City of Osceola - (AR)	35.6893	-89.994	DFO	OIL	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0
283	2018	AR	Oswald Generating Station	55221	Arkansas Electric Coop Corp	34.5923	-92.2166	NG	GAS	522540	260034	260305	996	995	260034			0	0	522540	0	0	0	0	0	0	0	0	522540	0	0
284	2018	AR	Ozark	6142	USCE-Little Rock District	35.4693	-93.8175	WAT	HYDRO	214488								0	0	0	0	214488	0	0	0	0	0	0	0	214488	0
285	2018	AR	Ozarks Natural Energy Community Solar	60924	Ozarks Electric Coop Corp - (AR)	36.164296	-94.082269	SUN	SOLAR	1519								0	0	0	0	0	0	0	1519	0	0	0	0	1519	1519
286	2018	AR	Paragould	192	Paragould Light & Water Comm	36.060556	-90.521389	DFO	OIL																						
287	2018	AR	Paragould Reciprocating	8015	Paragould Light & Water Comm	36.0242	-90.5094	NG	GAS	512	299	299	1169	1168	299			0	0	512	0	0	0	0	0	0	0	0	512	0	0
288	2018	AR	Paragould Turbine	7283	Paragould Light & Water Comm	36.024272	-90.509229	NG	GAS	47	38	38	1621	1619	38			0	0	47	0	0	0	0	0	0	0	0	47	0	0
289	2018	AR	Pine Bluff Energy Center	55075	Pine Bluff Energy LLC	34.2181	-91.9025	NG	GAS	1305210	434162	434608	666	665	803755		369593	0	0	1305210	0	0	0	0	0	0	0	0	1305210	0	0
290	2018	AR	Pine Bluff Mill	10627	Evergreen Packaging Inc	34.221213	-91.907365	BLQ	BIOMASS	393616	10145	11773	60	52	1348118	1291118	46856	0	0	30422	0	0	363194	0	0	0	0	0	30422	363194	363194
291	2018	AR	Plum Point Energy Station	56456	NRG Energy Services - Plum Point	35.6644	-89.9489	SUB	COAL	5202634	5672345	5713179	2196	2181	5672345			5196709	5925	0	0	0	0	0	0	0	0	0	5202634	0	0
292	2018	AR	Remmel	174	Entergy Arkansas LLC	34.4272	-92.8941	WAT	HYDRO	38312								0	0	0	0	38312	0	0	0	0	0	0	0	38312	0
293	2018	AR	Riceland Foods Cogeneration Plant	56079	Riceland Foods Inc.	34.5136	-91.5331	OBS	BIOMASS	20299	0	276	27	0	268734	268734	0	0	0	0	0	0	20299	0	0	0	0	0	0	20299	20299
294	2018	AR	Robert E Ritchie	173	Entergy Arkansas LLC	34.4629	-90.5987	NG	GAS																						
295	2018	AR	Scenic Hill Solar III	61869	Scenic Hill Solar III LLC	35.46715	-93.51517	SUN	SOLAR	10497								0	0	0	0	0	0	0	10497	0	0	0	0	10497	10497
296	2018	AR	Searcy Solar	62617	Searcy Solar, LLC	35.233	-91.69																								
297	2018	AR	SR Camden	59947	SR Camden, LLC	33.631538	-92.703611	SUN	SOLAR	26923								0	0	0	0	0	0	0	26923	0	0	0	0	26923	26923
